"","Subject","Activity_Label","sensor","sensor_mean"
"6264",5,"WALKING","fBodyAccMag-std()",-0.519636926071429
"6265",5,"WALKING","fBodyBodyAccJerkMag-mean()",-0.269481661080357
"6266",5,"WALKING","fBodyBodyAccJerkMag-std()",-0.305685376071429
"6267",5,"WALKING","fBodyBodyGyroMag-mean()",-0.484262828928571
"6268",5,"WALKING","fBodyBodyGyroMag-std()",-0.589741506785714
"6269",5,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.548053574821429
"6270",5,"WALKING","fBodyBodyGyroJerkMag-std()",-0.455665300892857
"6271",6,"WALKING","tBodyAcc-mean()-X",0.283658868070175
"6272",6,"WALKING","tBodyAcc-mean()-Y",-0.0168954189082456
"6273",6,"WALKING","tBodyAcc-mean()-Z",-0.110303165877193
"6274",6,"WALKING","tBodyAcc-std()-X",-0.296538717368421
"6275",6,"WALKING","tBodyAcc-std()-Y",0.164213884996491
"6276",6,"WALKING","tBodyAcc-std()-Z",-0.504324207192982
"6277",6,"WALKING","tGravityAcc-mean()-X",0.958067455087719
"6278",6,"WALKING","tGravityAcc-mean()-Y",-0.214694852280702
"6279",6,"WALKING","tGravityAcc-mean()-Z",0.0331888826842105
"6280",6,"WALKING","tGravityAcc-std()-X",-0.977779896491228
"6281",6,"WALKING","tGravityAcc-std()-Y",-0.964248568070175
"6282",6,"WALKING","tGravityAcc-std()-Z",-0.957205025789474
"6283",6,"WALKING","tBodyAccJerk-mean()-X",0.0699585876912281
"6284",6,"WALKING","tBodyAccJerk-mean()-Y",-0.0164831715964912
"6285",6,"WALKING","tBodyAccJerk-mean()-Z",-0.00738931200701754
"6286",6,"WALKING","tBodyAccJerk-std()-X",-0.132784766936842
"6287",6,"WALKING","tBodyAccJerk-std()-Y",0.00808897373684211
"6288",6,"WALKING","tBodyAccJerk-std()-Z",-0.575777466491228
"6289",6,"WALKING","tBodyGyro-mean()-X",-0.025509618645614
"6290",6,"WALKING","tBodyGyro-mean()-Y",-0.0744462466
"6291",6,"WALKING","tBodyGyro-mean()-Z",0.0838808799280702
"6292",6,"WALKING","tBodyGyro-std()-X",-0.446020952631579
"6293",6,"WALKING","tBodyGyro-std()-Y",-0.331702267894737
"6294",6,"WALKING","tBodyGyro-std()-Z",-0.383139334736842
"6295",6,"WALKING","tBodyGyroJerk-mean()-X",-0.0878891090105263
"6296",6,"WALKING","tBodyGyroJerk-mean()-Y",-0.0362308971842105
"6297",6,"WALKING","tBodyGyroJerk-mean()-Z",-0.0539597284210526
"6298",6,"WALKING","tBodyGyroJerk-std()-X",-0.18260093354386
"6299",6,"WALKING","tBodyGyroJerk-std()-Y",-0.416390246140351
"6300",6,"WALKING","tBodyGyroJerk-std()-Z",-0.166684422233333
"6301",6,"WALKING","tBodyAccMag-mean()",-0.166840713631579
"6302",6,"WALKING","tBodyAccMag-std()",-0.266734167368421
"6303",6,"WALKING","tGravityAccMag-mean()",-0.166840713631579
"6304",6,"WALKING","tGravityAccMag-std()",-0.266734167368421
"6305",6,"WALKING","tBodyAccJerkMag-mean()",-0.195117026052632
"6306",6,"WALKING","tBodyAccJerkMag-std()",-0.0706029648421053
"6307",6,"WALKING","tBodyGyroMag-mean()",-0.281207841122807
"6308",6,"WALKING","tBodyGyroMag-std()",-0.36560291677193
"6309",6,"WALKING","tBodyGyroJerkMag-mean()",-0.321290483140351
"6310",6,"WALKING","tBodyGyroJerkMag-std()",-0.364708342315789
"6311",6,"WALKING","fBodyAcc-mean()-X",-0.187934323140351
"6312",6,"WALKING","fBodyAcc-mean()-Y",0.140781621991228
"6313",6,"WALKING","fBodyAcc-mean()-Z",-0.498520164385965
"6314",6,"WALKING","fBodyAcc-std()-X",-0.34522769
"6315",6,"WALKING","fBodyAcc-std()-Y",0.101699642168947
"6316",6,"WALKING","fBodyAcc-std()-Z",-0.550474621754386
"6317",6,"WALKING","fBodyAccJerk-mean()-X",-0.150942917824561
"6318",6,"WALKING","fBodyAccJerk-mean()-Y",-0.0753742321614035
"6319",6,"WALKING","fBodyAccJerk-mean()-Z",-0.541438616140351
"6320",6,"WALKING","fBodyAccJerk-std()-X",-0.19269469414386
"6321",6,"WALKING","fBodyAccJerk-std()-Y",0.0314450678263158
"6322",6,"WALKING","fBodyAccJerk-std()-Z",-0.608624354210526
"6323",6,"WALKING","fBodyGyro-mean()-X",-0.239650710533333
"6324",6,"WALKING","fBodyGyro-mean()-Y",-0.341378429473684
"6325",6,"WALKING","fBodyGyro-mean()-Z",-0.203575458733333
"6326",6,"WALKING","fBodyGyro-std()-X",-0.515323854385965
"6327",6,"WALKING","fBodyGyro-std()-Y",-0.332008706842105
"6328",6,"WALKING","fBodyGyro-std()-Z",-0.512209233508772
"6329",6,"WALKING","fBodyAccMag-mean()",-0.201386607649123
"6330",6,"WALKING","fBodyAccMag-std()",-0.421683093508772
"6331",6,"WALKING","fBodyBodyAccJerkMag-mean()",-0.055401423331579
"6332",6,"WALKING","fBodyBodyAccJerkMag-std()",-0.0964999702982456
"6333",6,"WALKING","fBodyBodyGyroMag-mean()",-0.329681123368421
"6334",6,"WALKING","fBodyBodyGyroMag-std()",-0.510648322631579
"6335",6,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.366500534122807
"6336",6,"WALKING","fBodyBodyGyroJerkMag-std()",-0.408078906482456
"6337",7,"WALKING","tBodyAcc-mean()-X",0.275592961754386
"6338",7,"WALKING","tBodyAcc-mean()-Y",-0.018653665345614
"6339",7,"WALKING","tBodyAcc-mean()-Z",-0.110912234947368
"6340",7,"WALKING","tBodyAcc-std()-X",-0.327243240701754
"6341",7,"WALKING","tBodyAcc-std()-Y",-0.0772618561052631
"6342",7,"WALKING","tBodyAcc-std()-Z",0.159631283261403
"6343",7,"WALKING","tGravityAcc-mean()-X",0.932566472280702
"6344",7,"WALKING","tGravityAcc-mean()-Y",-0.159097003684211
"6345",7,"WALKING","tGravityAcc-mean()-Z",-0.160846924029807
"6346",7,"WALKING","tGravityAcc-std()-X",-0.979851271403509
"6347",7,"WALKING","tGravityAcc-std()-Y",-0.969404155087719
"6348",7,"WALKING","tGravityAcc-std()-Z",-0.952159770526316
"6349",7,"WALKING","tBodyAccJerk-mean()-X",0.0901462649192983
"6350",7,"WALKING","tBodyAccJerk-mean()-Y",0.0184322723280702
"6351",7,"WALKING","tBodyAccJerk-mean()-Z",-0.0210398551649123
"6352",7,"WALKING","tBodyAccJerk-std()-X",-0.346026226140351
"6353",7,"WALKING","tBodyAccJerk-std()-Y",-0.0547448948245614
"6354",7,"WALKING","tBodyAccJerk-std()-Z",-0.149488514397895
"6355",7,"WALKING","tBodyGyro-mean()-X",0.00228835208526316
"6356",7,"WALKING","tBodyGyro-mean()-Y",-0.0837113724842105
"6357",7,"WALKING","tBodyGyro-mean()-Z",0.0641104602035088
"6358",7,"WALKING","tBodyGyro-std()-X",-0.503313517017544
"6359",7,"WALKING","tBodyGyro-std()-Y",-0.23109830545614
"6360",7,"WALKING","tBodyGyro-std()-Z",-0.396013535263158
"6361",7,"WALKING","tBodyGyroJerk-mean()-X",-0.123654199751333
"6362",7,"WALKING","tBodyGyroJerk-mean()-Y",-0.0447766029745614
"6363",7,"WALKING","tBodyGyroJerk-mean()-Z",-0.0495713093294737
"6364",7,"WALKING","tBodyGyroJerk-std()-X",-0.21166729682807
"6365",7,"WALKING","tBodyGyroJerk-std()-Y",-0.174136410738596
"6366",7,"WALKING","tBodyGyroJerk-std()-Z",-0.458302971403509
"6367",7,"WALKING","tBodyAccMag-mean()",-0.0978090439438596
"6368",7,"WALKING","tBodyAccMag-std()",-0.198554708385965
"6369",7,"WALKING","tGravityAccMag-mean()",-0.0978090439438596
"6370",7,"WALKING","tGravityAccMag-std()",-0.198554708385965
"6371",7,"WALKING","tBodyAccJerkMag-mean()",-0.192948900438596
"6372",7,"WALKING","tBodyAccJerkMag-std()",-0.027557329277193
"6373",7,"WALKING","tBodyGyroMag-mean()",-0.305959351403509
"6374",7,"WALKING","tBodyGyroMag-std()",-0.19828316695614
"6375",7,"WALKING","tBodyGyroJerkMag-mean()",-0.300022779964912
"6376",7,"WALKING","tBodyGyroJerkMag-std()",-0.0953401161070176
"6377",7,"WALKING","fBodyAcc-mean()-X",-0.343048405789474
"6378",7,"WALKING","fBodyAcc-mean()-Y",-0.0641564202736842
"6379",7,"WALKING","fBodyAcc-mean()-Z",0.0385832252345614
"6380",7,"WALKING","fBodyAcc-std()-X",-0.322034908070175
"6381",7,"WALKING","fBodyAcc-std()-Y",-0.143721823263158
"6382",7,"WALKING","fBodyAcc-std()-Z",0.133316828089298
"6383",7,"WALKING","fBodyAccJerk-mean()-X",-0.383715797719298
"6384",7,"WALKING","fBodyAccJerk-mean()-Y",-0.123192887383684
"6385",7,"WALKING","fBodyAccJerk-mean()-Z",-0.106490372892632
"6386",7,"WALKING","fBodyAccJerk-std()-X",-0.365314790947368
"6387",7,"WALKING","fBodyAccJerk-std()-Y",-0.0431917460807018
"6388",7,"WALKING","fBodyAccJerk-std()-Z",-0.190751539207018
"6389",7,"WALKING","fBodyGyro-mean()-X",-0.318395104666667
"6390",7,"WALKING","fBodyGyro-mean()-Y",-0.151966687436842
"6391",7,"WALKING","fBodyGyro-mean()-Z",-0.366733617894737
"6392",7,"WALKING","fBodyGyro-std()-X",-0.563615256666667
"6393",7,"WALKING","fBodyGyro-std()-Y",-0.290859379017544
"6394",7,"WALKING","fBodyGyro-std()-Z",-0.463270018245614
"6395",7,"WALKING","fBodyAccMag-mean()",-0.151243649578947
"6396",7,"WALKING","fBodyAccMag-std()",-0.351706780526316
"6397",7,"WALKING","fBodyBodyAccJerkMag-mean()",-0.0384187298547368
"6398",7,"WALKING","fBodyBodyAccJerkMag-std()",-0.022138358
"6399",7,"WALKING","fBodyBodyGyroMag-mean()",-0.192909765467895
"6400",7,"WALKING","fBodyBodyGyroMag-std()",-0.343894914947368
"6401",7,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.155339855862632
"6402",7,"WALKING","fBodyBodyGyroJerkMag-std()",-0.0841663774087719
"6403",8,"WALKING","tBodyAcc-mean()-X",0.27468631
"6404",8,"WALKING","tBodyAcc-mean()-Y",-0.0186628865310417
"6405",8,"WALKING","tBodyAcc-mean()-Z",-0.107252090833333
"6406",8,"WALKING","tBodyAcc-std()-X",-0.173605736002083
"6407",8,"WALKING","tBodyAcc-std()-Y",0.380782052708333
"6408",8,"WALKING","tBodyAcc-std()-Z",-0.1420885318125
"6409",8,"WALKING","tGravityAcc-mean()-X",0.913586347916667
"6410",8,"WALKING","tGravityAcc-mean()-Y",-0.217102194583333
"6411",8,"WALKING","tGravityAcc-mean()-Z",-0.186267836962021
"6412",8,"WALKING","tGravityAcc-std()-X",-0.974752050208333
"6413",8,"WALKING","tGravityAcc-std()-Y",-0.956781505625
"6414",8,"WALKING","tGravityAcc-std()-Z",-0.956640104791667
"6415",8,"WALKING","tBodyAccJerk-mean()-X",0.0703393490833333
"6416",8,"WALKING","tBodyAccJerk-mean()-Y",-0.00603947514583333
"6417",8,"WALKING","tBodyAccJerk-mean()-Z",-0.000673798876875
"6418",8,"WALKING","tBodyAccJerk-std()-X",-0.2586886278125
"6419",8,"WALKING","tBodyAccJerk-std()-Y",0.233987544458333
"6420",8,"WALKING","tBodyAccJerk-std()-Z",-0.383200596479167
"6421",8,"WALKING","tBodyGyro-mean()-X",0.0235088228254167
"6422",8,"WALKING","tBodyGyro-mean()-Y",-0.095791790535
"6423",8,"WALKING","tBodyGyro-mean()-Z",0.0509657915395833
"6424",8,"WALKING","tBodyGyro-std()-X",-0.1992097184375
"6425",8,"WALKING","tBodyGyro-std()-Y",-0.2119972775
"6426",8,"WALKING","tBodyGyro-std()-Z",-0.0754447842395833
"6427",8,"WALKING","tBodyGyroJerk-mean()-X",-0.135886431360417
"6428",8,"WALKING","tBodyGyroJerk-mean()-Y",-0.0314880905541667
"6429",8,"WALKING","tBodyGyroJerk-mean()-Z",-0.0522683965333333
"6430",8,"WALKING","tBodyGyroJerk-std()-X",-0.2460827504375
"6431",8,"WALKING","tBodyGyroJerk-std()-Y",-0.428055700208333
"6432",8,"WALKING","tBodyGyroJerk-std()-Z",-0.388446971666667
"6433",8,"WALKING","tBodyAccMag-mean()",0.0516786278104167
"6434",8,"WALKING","tBodyAccMag-std()",-0.1804072826
"6435",8,"WALKING","tGravityAccMag-mean()",0.0516786278104167
"6436",8,"WALKING","tGravityAccMag-std()",-0.1804072826
"6437",8,"WALKING","tBodyAccJerkMag-mean()",-0.0668322430433333
"6438",8,"WALKING","tBodyAccJerkMag-std()",-0.184571053979167
"6439",8,"WALKING","tBodyGyroMag-mean()",-0.00310243820125
"6440",8,"WALKING","tBodyGyroMag-std()",-0.238746703958333
"6441",8,"WALKING","tBodyGyroJerkMag-mean()",-0.339129269583333
"6442",8,"WALKING","tBodyGyroJerkMag-std()",-0.502957255416667
"6443",8,"WALKING","fBodyAcc-mean()-X",-0.247389011875
"6444",8,"WALKING","fBodyAcc-mean()-Y",0.316982393333333
"6445",8,"WALKING","fBodyAcc-mean()-Z",-0.238634594791667
"6446",8,"WALKING","fBodyAcc-std()-X",-0.148386858858333
"6447",8,"WALKING","fBodyAcc-std()-Y",0.32484493125
"6448",8,"WALKING","fBodyAcc-std()-Z",-0.158437341970833
"6449",8,"WALKING","fBodyAccJerk-mean()-X",-0.311198711041667
"6450",8,"WALKING","fBodyAccJerk-mean()-Y",0.0796832872416667
"6451",8,"WALKING","fBodyAccJerk-mean()-Z",-0.361563262083333
"6452",8,"WALKING","fBodyAccJerk-std()-X",-0.271448185291667
"6453",8,"WALKING","fBodyAccJerk-std()-Y",0.315883536479167
"6454",8,"WALKING","fBodyAccJerk-std()-Z",-0.4044825094375
"6455",8,"WALKING","fBodyGyro-mean()-X",-0.102063053808333
"6456",8,"WALKING","fBodyGyro-mean()-Y",-0.259729692333333
"6457",8,"WALKING","fBodyGyro-mean()-Z",-0.132902199479167
"6458",8,"WALKING","fBodyGyro-std()-X",-0.234252005895833
"6459",8,"WALKING","fBodyGyro-std()-Y",-0.1908057215
"6460",8,"WALKING","fBodyGyro-std()-Z",-0.1429742348125
"6461",8,"WALKING","fBodyAccMag-mean()",-0.09521728274375
"6462",8,"WALKING","fBodyAccMag-std()",-0.360818978541667
"6463",8,"WALKING","fBodyBodyAccJerkMag-mean()",-0.123834409766667
"6464",8,"WALKING","fBodyBodyAccJerkMag-std()",-0.276436130125
"6465",8,"WALKING","fBodyBodyGyroMag-mean()",-0.301241848645833
"6466",8,"WALKING","fBodyBodyGyroMag-std()",-0.327459577895833
"6467",8,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.473026230833333
"6468",8,"WALKING","fBodyBodyGyroJerkMag-std()",-0.581240190833333
"6469",9,"WALKING","tBodyAcc-mean()-X",0.278502842115385
"6470",9,"WALKING","tBodyAcc-mean()-Y",-0.0180891971284423
"6471",9,"WALKING","tBodyAcc-mean()-Z",-0.110820512307692
"6472",9,"WALKING","tBodyAcc-std()-X",-0.238353562692308
"6473",9,"WALKING","tBodyAcc-std()-Y",-0.201696960826923
"6474",9,"WALKING","tBodyAcc-std()-Z",-0.0579636469030769
"6475",9,"WALKING","tGravityAcc-mean()-X",0.951867079615385
"6476",9,"WALKING","tGravityAcc-mean()-Y",-0.0314341738730769
"6477",9,"WALKING","tGravityAcc-mean()-Z",-0.115856121080385
"6478",9,"WALKING","tGravityAcc-std()-X",-0.980971973653846
"6479",9,"WALKING","tGravityAcc-std()-Y",-0.971242423076923
"6480",9,"WALKING","tGravityAcc-std()-Z",-0.955523995576923
"6481",9,"WALKING","tBodyAccJerk-mean()-X",0.0704357270480769
"6482",9,"WALKING","tBodyAccJerk-mean()-Y",0.0212255910017308
"6483",9,"WALKING","tBodyAccJerk-mean()-Z",0.00414762740192308
"6484",9,"WALKING","tBodyAccJerk-std()-X",-0.206733787961538
"6485",9,"WALKING","tBodyAccJerk-std()-Y",-0.276929933846154
"6486",9,"WALKING","tBodyAccJerk-std()-Z",-0.409764526153846
"6487",9,"WALKING","tBodyGyro-mean()-X",-0.0808360598653846
"6488",9,"WALKING","tBodyGyro-mean()-Y",-0.0625598710615385
"6489",9,"WALKING","tBodyGyro-mean()-Z",0.111629779896154
"6490",9,"WALKING","tBodyGyro-std()-X",-0.476163506730769
"6491",9,"WALKING","tBodyGyro-std()-Y",-0.467054167884615
"6492",9,"WALKING","tBodyGyro-std()-Z",-0.265683521346154
"6493",9,"WALKING","tBodyGyroJerk-mean()-X",-0.0809204094461538
"6494",9,"WALKING","tBodyGyroJerk-mean()-Y",-0.0356283427038462
"6495",9,"WALKING","tBodyGyroJerk-mean()-Z",-0.0633406620592308
"6496",9,"WALKING","tBodyGyroJerk-std()-X",-0.526985309038462
"6497",9,"WALKING","tBodyGyroJerk-std()-Y",-0.549200228076923
"6498",9,"WALKING","tBodyGyroJerk-std()-Z",-0.457881494038462
"6499",9,"WALKING","tBodyAccMag-mean()",-0.0980840496143461
"6500",9,"WALKING","tBodyAccMag-std()",-0.37942877
"6501",9,"WALKING","tGravityAccMag-mean()",-0.0980840496143461
"6502",9,"WALKING","tGravityAccMag-std()",-0.37942877
"6503",9,"WALKING","tBodyAccJerkMag-mean()",-0.203733615519231
"6504",9,"WALKING","tBodyAccJerkMag-std()",-0.317113487115385
"6505",9,"WALKING","tBodyGyroMag-mean()",-0.294542266826923
"6506",9,"WALKING","tBodyGyroMag-std()",-0.489725811538462
"6507",9,"WALKING","tBodyGyroJerkMag-mean()",-0.510253995769231
"6508",9,"WALKING","tBodyGyroJerkMag-std()",-0.599866472692308
"6509",9,"WALKING","fBodyAcc-mean()-X",-0.294711163653846
"6510",9,"WALKING","fBodyAcc-mean()-Y",-0.257677616153846
"6511",9,"WALKING","fBodyAcc-mean()-Z",-0.250806259788462
"6512",9,"WALKING","fBodyAcc-std()-X",-0.218019977423077
"6513",9,"WALKING","fBodyAcc-std()-Y",-0.223972558596154
"6514",9,"WALKING","fBodyAcc-std()-Z",-0.0337965256573077
"6515",9,"WALKING","fBodyAccJerk-mean()-X",-0.314265401346154
"6516",9,"WALKING","fBodyAccJerk-mean()-Y",-0.367706595
"6517",9,"WALKING","fBodyAccJerk-mean()-Z",-0.399541245192308
"6518",9,"WALKING","fBodyAccJerk-std()-X",-0.170228340134423
"6519",9,"WALKING","fBodyAccJerk-std()-Y",-0.228380473480769
"6520",9,"WALKING","fBodyAccJerk-std()-Z",-0.419104362884615
"6521",9,"WALKING","fBodyGyro-mean()-X",-0.383676120961538
"6522",9,"WALKING","fBodyGyro-mean()-Y",-0.436905860576923
"6523",9,"WALKING","fBodyGyro-mean()-Z",-0.240222512134615
"6524",9,"WALKING","fBodyGyro-std()-X",-0.507404512692308
"6525",9,"WALKING","fBodyGyro-std()-Y",-0.490990336346154
"6526",9,"WALKING","fBodyGyro-std()-Z",-0.342367223269231
"6527",9,"WALKING","fBodyAccMag-mean()",-0.318801022711538
"6528",9,"WALKING","fBodyAccMag-std()",-0.513891953269231
"6529",9,"WALKING","fBodyBodyAccJerkMag-mean()",-0.316870715576923
"6530",9,"WALKING","fBodyBodyAccJerkMag-std()",-0.322337536730769
"6531",9,"WALKING","fBodyBodyGyroMag-mean()",-0.513797480384615
"6532",9,"WALKING","fBodyBodyGyroMag-std()",-0.562714528653846
"6533",9,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.602581618269231
"6534",9,"WALKING","fBodyBodyGyroJerkMag-std()",-0.624351923653846
"6535",10,"WALKING","tBodyAcc-mean()-X",0.278574076603774
"6536",10,"WALKING","tBodyAcc-mean()-Y",-0.017022351190566
"6537",10,"WALKING","tBodyAcc-mean()-Z",-0.109057512132075
"6538",10,"WALKING","tBodyAcc-std()-X",-0.178709734396226
"6539",10,"WALKING","tBodyAcc-std()-Y",-0.0227431651698113
"6540",10,"WALKING","tBodyAcc-std()-Z",-0.395645072075472
"6541",10,"WALKING","tGravityAcc-mean()-X",0.963092149811321
"6542",10,"WALKING","tGravityAcc-mean()-Y",-0.0838277013962264
"6543",10,"WALKING","tGravityAcc-mean()-Z",0.0549276242264151
"6544",10,"WALKING","tGravityAcc-std()-X",-0.974435158113208
"6545",10,"WALKING","tGravityAcc-std()-Y",-0.971114719811321
"6546",10,"WALKING","tGravityAcc-std()-Z",-0.957862728301887
"6547",10,"WALKING","tBodyAccJerk-mean()-X",0.0857943809283019
"6548",10,"WALKING","tBodyAccJerk-mean()-Y",0.00408248792641509
"6549",10,"WALKING","tBodyAccJerk-mean()-Z",-0.0162953195396226
"6550",10,"WALKING","tBodyAccJerk-std()-X",-0.0521991013207547
"6551",10,"WALKING","tBodyAccJerk-std()-Y",0.0750804952113207
"6552",10,"WALKING","tBodyAccJerk-std()-Z",-0.511662905849057
"6553",10,"WALKING","tBodyGyro-mean()-X",0.0106894976215094
"6554",10,"WALKING","tBodyGyro-mean()-Y",-0.0819540783760943
"6555",10,"WALKING","tBodyGyro-mean()-Z",0.0986695731160377
"6556",10,"WALKING","tBodyGyro-std()-X",-0.414205475283019
"6557",10,"WALKING","tBodyGyro-std()-Y",-0.250853318679245
"6558",10,"WALKING","tBodyGyro-std()-Z",-0.174524868603774
"6559",10,"WALKING","tBodyGyroJerk-mean()-X",-0.122709563462264
"6560",10,"WALKING","tBodyGyroJerk-mean()-Y",-0.0519204981037736
"6561",10,"WALKING","tBodyGyroJerk-mean()-Z",-0.0611262928849057
"6562",10,"WALKING","tBodyGyroJerk-std()-X",-0.366063723207547
"6563",10,"WALKING","tBodyGyroJerk-std()-Y",-0.509683327924528
"6564",10,"WALKING","tBodyGyroJerk-std()-Z",-0.329079492641509
"6565",10,"WALKING","tBodyAccMag-mean()",-0.127400912069811
"6566",10,"WALKING","tBodyAccMag-std()",-0.185602396067925
"6567",10,"WALKING","tGravityAccMag-mean()",-0.127400912069811
"6568",10,"WALKING","tGravityAccMag-std()",-0.185602396067925
"6569",10,"WALKING","tBodyAccJerkMag-mean()",-0.132624992298283
"6570",10,"WALKING","tBodyAccJerkMag-std()",0.037608338009434
"6571",10,"WALKING","tBodyGyroMag-mean()",-0.156458730358491
"6572",10,"WALKING","tBodyGyroMag-std()",-0.402025135660377
"6573",10,"WALKING","tBodyGyroJerkMag-mean()",-0.440363636603774
"6574",10,"WALKING","tBodyGyroJerkMag-std()",-0.501027916603774
"6575",10,"WALKING","fBodyAcc-mean()-X",-0.114190001283019
"6576",10,"WALKING","fBodyAcc-mean()-Y",0.0533911909886792
"6577",10,"WALKING","fBodyAcc-mean()-Z",-0.41218272245283
"6578",10,"WALKING","fBodyAcc-std()-X",-0.206366497226415
"6579",10,"WALKING","fBodyAcc-std()-Y",-0.129775706316981
"6580",10,"WALKING","fBodyAcc-std()-Z",-0.435304215660377
"6581",10,"WALKING","fBodyAccJerk-mean()-X",-0.107941107467925
"6582",10,"WALKING","fBodyAccJerk-mean()-Y",0.0309052018326415
"6583",10,"WALKING","fBodyAccJerk-mean()-Z",-0.464020508867925
"6584",10,"WALKING","fBodyAccJerk-std()-X",-0.0791518267107547
"6585",10,"WALKING","fBodyAccJerk-std()-Y",0.0484867672264151
"6586",10,"WALKING","fBodyAccJerk-std()-Z",-0.558512650188679
"6587",10,"WALKING","fBodyGyro-mean()-X",-0.277913780754717
"6588",10,"WALKING","fBodyGyro-mean()-Y",-0.345209034528302
"6589",10,"WALKING","fBodyGyro-mean()-Z",-0.108530029881132
"6590",10,"WALKING","fBodyGyro-std()-X",-0.458292932830189
"6591",10,"WALKING","fBodyGyro-std()-Y",-0.204392821584906
"6592",10,"WALKING","fBodyGyro-std()-Z",-0.273292866226415
"6593",10,"WALKING","fBodyAccMag-mean()",-0.0930237422792453
"6594",10,"WALKING","fBodyAccMag-std()",-0.370471943962264
"6595",10,"WALKING","fBodyBodyAccJerkMag-mean()",0.0205189516981132
"6596",10,"WALKING","fBodyBodyAccJerkMag-std()",0.0502087634986792
"6597",10,"WALKING","fBodyBodyGyroMag-mean()",-0.412616909622642
"6598",10,"WALKING","fBodyBodyGyroMag-std()",-0.499759796981132
"6599",10,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.515065335849057
"6600",10,"WALKING","fBodyBodyGyroJerkMag-std()",-0.517675799056604
"6601",11,"WALKING","tBodyAcc-mean()-X",0.271821892881356
"6602",11,"WALKING","tBodyAcc-mean()-Y",-0.0166475833623729
"6603",11,"WALKING","tBodyAcc-mean()-Z",-0.106096304033898
"6604",11,"WALKING","tBodyAcc-std()-X",-0.422842071864407
"6605",11,"WALKING","tBodyAcc-std()-Y",-0.0522120750440678
"6606",11,"WALKING","tBodyAcc-std()-Z",-0.530626311355932
"6607",11,"WALKING","tGravityAcc-mean()-X",0.946468451355932
"6608",11,"WALKING","tGravityAcc-mean()-Y",-0.212045870169492
"6609",11,"WALKING","tGravityAcc-mean()-Z",0.134053215101695
"6610",11,"WALKING","tGravityAcc-std()-X",-0.98110101440678
"6611",11,"WALKING","tGravityAcc-std()-Y",-0.966240553559322
"6612",11,"WALKING","tGravityAcc-std()-Z",-0.960852684067797
"6613",11,"WALKING","tBodyAccJerk-mean()-X",0.0829709328491525
"6614",11,"WALKING","tBodyAccJerk-mean()-Y",0.0127682476559322
"6615",11,"WALKING","tBodyAccJerk-mean()-Z",-0.013364827779661
"6616",11,"WALKING","tBodyAccJerk-std()-X",-0.428516343559322
"6617",11,"WALKING","tBodyAccJerk-std()-Y",-0.181419230254237
"6618",11,"WALKING","tBodyAccJerk-std()-Z",-0.720654731186441
"6619",11,"WALKING","tBodyGyro-mean()-X",-0.0426928995457627
"6620",11,"WALKING","tBodyGyro-mean()-Y",-0.0705104974254237
"6621",11,"WALKING","tBodyGyro-mean()-Z",0.0843744495507542
"6622",11,"WALKING","tBodyGyro-std()-X",-0.596346930847458
"6623",11,"WALKING","tBodyGyro-std()-Y",-0.499625287288136
"6624",11,"WALKING","tBodyGyro-std()-Z",-0.434178202542373
"6625",11,"WALKING","tBodyGyroJerk-mean()-X",-0.0918204195491525
"6626",11,"WALKING","tBodyGyroJerk-mean()-Y",-0.0514172549559322
"6627",11,"WALKING","tBodyGyroJerk-mean()-Z",-0.0342677451
"6628",11,"WALKING","tBodyGyroJerk-std()-X",-0.541616397118644
"6629",11,"WALKING","tBodyGyroJerk-std()-Y",-0.737993755932203
"6630",11,"WALKING","tBodyGyroJerk-std()-Z",-0.551079942542373
"6631",11,"WALKING","tBodyAccMag-mean()",-0.288323472033898
"6632",11,"WALKING","tBodyAccMag-std()",-0.487735915084746
"6633",11,"WALKING","tGravityAccMag-mean()",-0.288323472033898
"6634",11,"WALKING","tGravityAccMag-std()",-0.487735915084746
"6635",11,"WALKING","tBodyAccJerkMag-mean()",-0.402333202033898
"6636",11,"WALKING","tBodyAccJerkMag-std()",-0.403141284745763
"6637",11,"WALKING","tBodyGyroMag-mean()",-0.421801673559322
"6638",11,"WALKING","tBodyGyroMag-std()",-0.558362783220339
"6639",11,"WALKING","tBodyGyroJerkMag-mean()",-0.63073270559322
"6640",11,"WALKING","tBodyGyroJerkMag-std()",-0.753671416101695
"6641",11,"WALKING","fBodyAcc-mean()-X",-0.396533731864407
"6642",11,"WALKING","fBodyAcc-mean()-Y",-0.0830478435976271
"6643",11,"WALKING","fBodyAcc-mean()-Z",-0.616402910169492
"6644",11,"WALKING","fBodyAcc-std()-X",-0.433703311525424
"6645",11,"WALKING","fBodyAcc-std()-Y",-0.0966068285372881
"6646",11,"WALKING","fBodyAcc-std()-Z",-0.523093394915254
"6647",11,"WALKING","fBodyAccJerk-mean()-X",-0.453265268813559
"6648",11,"WALKING","fBodyAccJerk-mean()-Y",-0.241801726186441
"6649",11,"WALKING","fBodyAccJerk-mean()-Z",-0.69259387220339
